X,Y,OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat,CAISO_Name
-13635392.63,4522341.866,1569,PG&E,,CEC,SUBSTATION,303261,Pacifica,60,94044,CA,San Mateo County,Pacifica,-122.488816,37.59480099,
-13593815.49,4500584.319,1570,Other,,CEC,SUBSTATION,309765,Colorado Power Station,115,94303,CA,Santa Clara County,Palo Alto,-122.1153222,37.43977501,
-13618840.42,4510619.023,1571,PG&E,,CEC,SUBSTATION,308673,Ralston,60,94402,CA,San Mateo County,Unincorporated,-122.340125,37.51131389,
-13604696.04,4507693.808,1572,PG&E,,CEC,SUBSTATION,309342,Redwood City,,94063,CA,San Mateo County,Redwood City,-122.2130639,37.49046667,
-13628301.4,4526017.256,1573,PG&E,,CEC,SUBSTATION,300357,San Bruno,60,94066,CA,San Mateo County,San Bruno,-122.4251145,37.62095693,
-13608146.89,4508996.777,1574,PG&E,,CEC,SUBSTATION,303157,San Carlos,,94070,CA,San Mateo County,San Carlos,-122.2440634,37.4997533,
-13616451.38,4520694.512,1575,PG&E,,CEC,SUBSTATION,300828,San Mateo,230,94401,CA,San Mateo County,San Mateo,-122.3186639,37.58307461,
-13631546.21,4530212.326,1576,PG&E,,CEC,SUBSTATION,308929,Serramonte,115,94015,CA,San Mateo County,Daly City,-122.454263,37.65079992,
-13604085.67,4510633.592,1577,PG&E,,CEC,SUBSTATION,307611,Shredder,115,94063,CA,San Mateo County,Redwood City,-122.2075808,37.5114177,
-13630715.76,4526168.353,1578,PG&E,,CEC,SUBSTATION,303964,Sneath Lane,60,94066,CA,San Mateo County,San Bruno,-122.446803,37.62203201,
-13624822.49,4528457.27,1579,Other,,CEC,SUBSTATION,300468,United Cogen Inc.,,94128,CA,San Mateo County,South San Francisco,-122.3938629,37.63831621,
-13615622.68,4507249.149,1580,PG&E,,CEC,SUBSTATION,306195,Watershed,60,94062,CA,San Mateo County,Unincorporated,-122.3112195,37.4872972,
-13607938.84,4500206.565,1581,PG&E,,CEC,SUBSTATION,301661,Woodside,60,94062,CA,San Mateo County,Woodside,-122.2421944,37.43708061,
-13425561.27,4121129.984,1582,Other,,CEC,SUBSTATION,300721,Surf,115,93437,CA,Santa Barbara County,Unincorporated,-120.6038688,34.68480877,
-13379054.86,4113005.981,1583,PG&E,,CEC,SUBSTATION,301348,Buellton,115,93427,CA,Santa Barbara County,Buellton,-120.1860946,34.62477663,
-13408257.05,4140562.12,1584,PG&E,,CEC,SUBSTATION,306401,Divide,115,93455,CA,Santa Barbara County,Unincorporated,-120.4484224,34.82822558,
-13408044.45,4151728.236,1585,PG&E,,CEC,SUBSTATION,305584,Fairway,115,93455,CA,Santa Barbara County,Santa Maria,-120.4465126,34.91052315,
-13408695.42,4117283.67,1586,Other,,CEC,SUBSTATION,306067,Lompoc,115,93436,CA,Santa Barbara County,Lompoc,-120.4523604,34.65639194,
-13409210.29,4110148.901,1587,Other,,CEC,SUBSTATION,303356,Manville,115,93436,CA,Santa Barbara County,Unincorporated,-120.4569855,34.60365397,
-13391600.54,4140168.019,1588,PG&E,,CEC,SUBSTATION,303559,Palmer,115,93454,CA,Santa Barbara County,Unincorporated,-120.2987944,34.82531944,
-13406823.89,4123302.329,1589,PG&E,,CEC,SUBSTATION,301901,Purisima,115,93436,CA,Santa Barbara County,Unincorporated,-120.4355482,34.7008539,
-13407781.41,4157124.105,1590,PG&E,,CEC,SUBSTATION,305007,Santa Maria,115,93458,CA,Santa Barbara County,Santa Maria,-120.4441496,34.95026276,
-13371625.17,4113063.404,1591,PG&E,,CEC,SUBSTATION,309599,Santa Ynez,115,93463,CA,Santa Barbara County,Unincorporated,-120.1193527,34.62520111,
-13395149.74,4147395.397,1592,PG&E,,CEC,SUBSTATION,302126,Sisquoc,115,93454,CA,Santa Barbara County,Unincorporated,-120.3306775,34.87859863,Sisquoc
-13375201.22,4122740.401,1593,PG&E,,CEC,SUBSTATION,310123,Zaca,115,93441,CA,Santa Barbara County,Unincorporated,-120.1514768,34.69670375,
-13363039.87,4092999.017,1594,SCE,,CEC,SUBSTATION,304048,Capitan,66,93117,CA,Santa Barbara County,Unincorporated,-120.0422296,34.47675037,
-13304349.3,4083907.102,1595,SCE,SB,CEC,SUBSTATION,301634,Carpinteria,66,93013,CA,Santa Barbara County,Carpinteria,-119.5150032,34.40939472,
-13323361.6,4085121.245,1596,SCE,SB,CEC,SUBSTATION,306048,Desal,66,93101,CA,Santa Barbara County,Santa Barbara,-119.6857936,34.4183926,
-13380531.05,4092901.439,1598,SCE,,CEC,SUBSTATION,306929,Gaviota,66,93117,CA,Santa Barbara County,Unincorporated,-120.1993556,34.47602778,
-13345467.17,4091921.871,1599,SCE,SB,CEC,SUBSTATION,305080,Goleta,,93117,CA,Santa Barbara County,Unincorporated,-119.8843713,34.46877339,Goleta
-13344015.69,4087095.507,1600,SCE,,CEC,SUBSTATION,303853,Isla Vista,66,93117,CA,Santa Barbara County,Goleta,-119.8713325,34.43302157,
-13312334.58,4085119.997,1601,SCE,SB,CEC,SUBSTATION,304278,Ortega,66,93013,CA,Santa Barbara County,Unincorporated,-119.5867362,34.41838335,
-13331777.86,4089652.928,1602,SCE,,CEC,SUBSTATION,300414,San Marcos,,93110,CA,Santa Barbara County,Unincorporated,-119.7613982,34.45196786,
-13323339.91,4085785.482,1603,SCE,SB,CEC,SUBSTATION,310316,Santa Barbara,66,93103,CA,Santa Barbara County,Santa Barbara,-119.6855987,34.42331477,
-13337841.58,4089277.402,1604,SCE,,CEC,SUBSTATION,310186,Vegas,66,93111,CA,Santa Barbara County,Unincorporated,-119.8158694,34.44918609,
-13582799.72,4491445.322,1606,PG&E,,CEC,SUBSTATION,306909,Britton,115,94086,CA,Santa Clara County,Sunnyvale,-122.0163659,37.37456219,
-13540623.76,4461177.416,1607,Other,,CEC,SUBSTATION,302234,Coyote Pumping,,95037,CA,Santa Clara County,Morgan Hill,-121.6374928,37.15817557,
-13574278.58,4488872.356,1608,SVP,,CEC,SUBSTATION,308740,Brokaw,,95050,CA,Santa Clara County,Santa Clara,-121.9398192,37.35619213,
-13572285.08,4487634.297,1609,PG&E,,CEC,SUBSTATION,310378,FMC,115,95110,CA,Santa Clara County,San Jose,-121.9219112,37.34735123,
-13589120.9,4484353.048,1610,PG&E,,CEC,SUBSTATION,308542,Monta Vista,,95014,CA,Santa Clara County,Cupertino,-122.07315,37.323915,
-13582422.61,4492898.338,1612,PG&E,,CEC,SUBSTATION,303084,Signetics,115,94085,CA,Santa Clara County,Sunnyvale,-122.0129783,37.38493422,
-13583443.92,4492207.08,1613,Other,,CEC,SUBSTATION,303229,Westinghouse,,94086,CA,Santa Clara County,Sunnyvale,-122.0221528,37.38000001,
-13574516.45,4499597.482,1614,Other,,CEC,SUBSTATION,301085,Wpcp,,95134,CA,Santa Clara County,San Jose,-121.941956,37.43273601,
-13200318.71,4090435.415,1615,SCE,,CEC,SUBSTATION,301491,Lockheed,,91355,CA,Los Angeles County,Santa Clarita,-118.5804806,34.45776393,
-13585355.83,4497627.246,1616,WAPA,,CEC,SUBSTATION,309113,Moffet Field,115,94089,CA,Santa Clara County,Unincorporated,-122.0393278,37.41868054,
-13575512.29,4491718.684,1617,SVP,,CEC,SUBSTATION,301982,Kifer,115,95054,CA,Santa Clara County,Santa Clara,-121.9509018,37.37651363,
-13578337.68,4490945.989,1618,SVP,,CEC,SUBSTATION,308438,Uranium,60,95051,CA,Santa Clara County,Santa Clara,-121.9762828,37.37099749,
-13575879.11,4491799.865,1619,SVP,,CEC,SUBSTATION,300561,Scott,115,95054,CA,Santa Clara County,Santa Clara,-121.954197,37.37709315,Schulte Switching Station
-13568721.42,4475404.24,1620,PG&E,,CEC,SUBSTATION,304708,Almaden,60,95118,CA,Santa Clara County,San Jose,-121.8898984,37.25996122,
-13588371.34,4497480.038,1621,PG&E,,CEC,SUBSTATION,301906,Ames,115,94035,CA,Santa Clara County,Mountain View,-122.0664166,37.41763027,
-13562382.52,4467360.782,1622,Other,,CEC,SUBSTATION,310095,Calero,,95120,CA,Santa Clara County,San Jose,-121.832955,37.20243127,
-13558164.66,4473250.844,1623,PG&E,,CEC,SUBSTATION,309388,Edenvale,115,95123,CA,Santa Clara County,San Jose,-121.7950654,37.2445636,
-13573827.37,4479890.886,1624,PG&E,,CEC,SUBSTATION,308465,El Patio,115,95008,CA,Santa Clara County,Campbell,-121.9357659,37.29203239,
-13563179.11,4481471.035,1625,PG&E,,CEC,SUBSTATION,301933,Evergreen,115,95111,CA,Santa Clara County,San Jose,-121.840111,37.30332426,
-13571253.37,4488580.141,1626,PG&E,,CEC,SUBSTATION,300614,Gish,115,95110,CA,Santa Clara County,San Jose,-121.9126432,37.35410554,
-13569964.85,4471733.689,1627,PG&E,,CEC,SUBSTATION,304145,Hicks,230,95124,CA,Santa Clara County,San Jose,-121.9010683,37.23371345,
-13564808.89,4485802.383,1628,Other,,CEC,SUBSTATION,303560,Lsi Jennings,,95122,CA,Santa Clara County,San Jose,-121.8547515,37.33426773,
-13582127.75,4494617.768,1629,PG&E,,CEC,SUBSTATION,304425,Lawrence,115,94089,CA,Santa Clara County,Sunnyvale,-122.0103295,37.39720614,
-13531690.54,4440119.195,1630,PG&E,,CEC,SUBSTATION,301386,Llagas,115,95020,CA,Santa Clara County,Gilroy,-121.5572443,37.00726293,
-13593749.01,4494146.731,1631,PG&E,,CEC,SUBSTATION,302246,Los Altos,60,94022,CA,Santa Clara County,Los Altos,-122.114725,37.39384445,
-13592077.36,4489553.876,1632,PG&E,,CEC,SUBSTATION,305018,Loyola,60,94024,CA,Santa Clara County,Unincorporated,-122.0997084,37.36105838,
-13565855.97,4489519.814,1633,PG&E,,CEC,SUBSTATION,306245,Mabury,115,95133,CA,Santa Clara County,San Jose,-121.8641576,37.36081517,
-13563539.95,4490281.491,1635,PG&E,,CEC,SUBSTATION,307263,Mc Kee,115,95116,CA,Santa Clara County,San Jose,-121.8433525,37.36625341,
-13568551.57,4497164.992,1636,PG&E,,CEC,SUBSTATION,305556,Milpitas,115,95035,CA,Santa Clara County,Milpitas,-121.8883726,37.41538249,
-13570512.78,4495476.272,1637,PG&E,,CEC,SUBSTATION,305562,Montague,115,95131,CA,Santa Clara County,San Jose,-121.9059904,37.4033327,
-13589374.27,4484701.992,1638,PG&E,,CEC,SUBSTATION,305804,Monta Vista (Upper),230,95014,CA,Santa Clara County,Cupertino,-122.0754261,37.32640766,
-13543007.14,4456781.957,1639,PG&E,,CEC,SUBSTATION,307343,Morgan Hill,115,95037,CA,Santa Clara County,Morgan Hill,-121.658903,37.12670056,
-13588739.01,4492572.488,1640,PG&E,,CEC,SUBSTATION,301685,Mt. View,115,94041,CA,Santa Clara County,Mountain View,-122.0697194,37.38260834,
-13570113.65,4484948.048,1641,PG&E,,CEC,SUBSTATION,310108,San Jose Station A,115,95110,CA,Santa Clara County,San Jose,-121.902405,37.32816531,
-13570015.69,4486739.937,1642,PG&E,,CEC,SUBSTATION,303258,San Jose Station B,115,95110,CA,Santa Clara County,San Jose,-121.901525,37.34096401,
-13582672.14,4478352.401,1643,PG&E,,CEC,SUBSTATION,308864,Saratoga,230,95070,CA,Santa Clara County,Saratoga,-122.0152198,37.28103663,
-13585784.32,4486044.214,1645,PG&E,,CEC,SUBSTATION,307515,Stelling,115,95014,CA,Santa Clara County,Cupertino,-122.043177,37.33599502,
-13566252.09,4481566.162,1646,PG&E,,CEC,SUBSTATION,308735,Stone,115,95125,CA,Santa Clara County,San Jose,-121.867716,37.304004,
-13558375.57,4484164.492,1647,PG&E,,CEC,SUBSTATION,300377,Swift,115,95148,CA,Santa Clara County,San Jose,-121.79696,37.32256802,
-13572878.56,4492495.956,1648,PG&E,,CEC,SUBSTATION,304295,Trimble,115,95131,CA,Santa Clara County,San Jose,-121.9272426,37.38206205,
-13588609.14,4495709.531,1649,PG&E,,CEC,SUBSTATION,303359,Whisman,115,94043,CA,Santa Clara County,Mountain View,-122.0685528,37.40499722,
-13583271.77,4485825.988,1650,PG&E,,CEC,SUBSTATION,310121,Wolfe,115,95014,CA,Santa Clara County,Cupertino,-122.0206064,37.33443633,
-13603206.37,4441515.841,1651,Other,,CEC,SUBSTATION,301775,Lone Star,60,95017,CA,Santa Cruz County,Unincorporated,-122.1996819,37.01728123,
-13600140.94,4457366.626,1652,PG&E,,CEC,SUBSTATION,310388,Big Basin,60,95060,CA,Santa Cruz County,Unincorporated,-122.1721447,37.13088801,
-13597039.86,4452403.182,1653,PG&E,,CEC,SUBSTATION,300717,Burns,60,95060,CA,Santa Cruz County,Unincorporated,-122.1442873,37.095332,
-13583776.07,4444947.093,1654,PG&E,,CEC,SUBSTATION,310175,Camp Evers,115,95066,CA,Santa Cruz County,Scotts Valley,-122.0251366,37.04188835,
-13598210.23,4442689.285,1655,PG&E,,CEC,SUBSTATION,303484,Crusher,60,95060,CA,Santa Cruz County,Unincorporated,-122.1548009,37.02569744,
-13554733.22,4429407.335,1656,PG&E,,CEC,SUBSTATION,300680,Erta,60,95076,CA,Santa Cruz County,Unincorporated,-121.7642402,36.93038173,
-13554294.25,4432409.964,1657,PG&E,,CEC,SUBSTATION,306785,Green Valley,115,95076,CA,Santa Cruz County,Unincorporated,-121.7602969,36.95194004,
-13578994.09,4438036.729,1658,PG&E,,CEC,SUBSTATION,305930,Paul Sweet,115,95065,CA,Santa Cruz County,Unincorporated,-121.9821793,36.99232273,
-13601925.24,4443438.218,1659,PG&E,,CEC,SUBSTATION,306055,Point Moretti,60,95017,CA,Santa Cruz County,Unincorporated,-122.1881733,37.03106848,
-13566200.17,4436211.708,1660,PG&E,,CEC,SUBSTATION,301563,Rob Roy,115,95003,CA,Santa Cruz County,Unincorporated,-121.8672496,36.9792271,
-13611994.66,4928449.553,1661,WAPA,,CEC,SUBSTATION,307669,Signal,,96007,CA,Shasta County,Unincorporated,-122.2786285,40.42878744,
-13610926.12,4929025.653,1662,Other,,CEC,SUBSTATION,300122,Simpson Paper (Shasta),,96007,CA,Shasta County,Unincorporated,-122.2690297,40.43272675,
-13549263.48,4994357.953,1663,Other,H12,CEC,SUBSTATION,304233,Burney Forest Power,230,96013,CA,Shasta County,Unincorporated,-121.7151048,40.8779636,
-13540999.37,4999035.044,1664,Other,,CEC,SUBSTATION,308268,Ultra Power,60,96013,CA,Shasta County,Unincorporated,-121.640867,40.90972376,
-13617013.5,4956230.274,1665,Other,,CEC,SUBSTATION,303040,College View,115,96003,CA,Shasta County,Redding,-122.3237135,40.61848609,
-13615953.74,4949124.573,1666,Other,,CEC,SUBSTATION,304518,East Redding,115,96003,CA,Shasta County,Redding,-122.3141935,40.57001643,
-13629709.9,4951159.892,1667,Other,H13,CEC,SUBSTATION,310168,Eureka Way,115,96001,CA,Shasta County,Redding,-122.4377672,40.58390341,
-13623580.73,4953790.387,1668,Other,,CEC,SUBSTATION,306812,Sulphur Creek,,96003,CA,Shasta County,Redding,-122.3827079,40.60184701,
-13614935.43,4931513.266,1669,PG&E,,CEC,SUBSTATION,303126,Anderson,60,96007,CA,Shasta County,Anderson,-122.3050459,40.44973412,
-13623359.65,4996798.337,1670,PG&E,25,CEC,SUBSTATION,300482,Antler,,96051,CA,Shasta County,Unincorporated,-122.380722,40.89453713,
-13624988.52,4948011.211,1671,PG&E,,CEC,SUBSTATION,301267,Benton,115,96001,CA,Shasta County,Redding,-122.3953543,40.56241874,
-13544374.62,4995825.682,1672,PG&E,,CEC,SUBSTATION,303108,Burney,,96013,CA,Shasta County,Unincorporated,-121.6711873,40.88793198,
-13618180.98,4961175.474,1673,PG&E,25,CEC,SUBSTATION,304988,Cascade,115,96003,CA,Shasta County,Unincorporated,-122.3342011,40.65219773,
-13610391.26,4923930.7,1674,PG&E,H12,CEC,SUBSTATION,304370,Cottonwood,230,96022,CA,Shasta County,Unincorporated,-122.2642249,40.39788002,Cottonwood
-13607672.82,4946975.889,1675,PG&E,,CEC,SUBSTATION,307510,Deschutes,60,96073,CA,Shasta County,Unincorporated,-122.2398048,40.55535283,
-13652349.03,4966268.521,1676,PG&E,,CEC,SUBSTATION,306145,French Gulch,60,96033,CA,Shasta County,Unincorporated,-122.641138,40.68689945,
-13623142.86,4940820.428,1677,PG&E,,CEC,SUBSTATION,301818,Girvan,,96001,CA,Shasta County,Redding,-122.3787745,40.51332737,
-13617463.81,4933277.435,1678,PG&E,,CEC,SUBSTATION,304162,Jessup,115,96007,CA,Shasta County,Unincorporated,-122.3277587,40.46179282,Jessup
-13515105.79,5019902.345,1679,PG&E,,CEC,SUBSTATION,309119,Mc Arthur,69,96028,CA,Shasta County,Unincorporated,-121.408261,41.051239,
-13616829.46,4956312.327,1680,PG&E,,CEC,SUBSTATION,304670,Oregon Trail,115,96003,CA,Shasta County,Redding,-122.3220602,40.61904559,
-13610802.93,4929265.672,1681,PG&E,,CEC,SUBSTATION,308474,Panorama,115,96007,CA,Shasta County,Unincorporated,-122.267923,40.4343679,
-13530259.25,5001875.714,1682,PG&E,,CEC,SUBSTATION,302834,Rising River,60,96028,CA,Shasta County,Unincorporated,-121.5443868,40.92900611,
-13573832.92,4983986.194,1683,PG&E,66,CEC,SUBSTATION,303913,Round Mt.,500,96065,CA,Shasta County,Unincorporated,-121.9358158,40.80747896,Round Mountain
-13619914.67,4964927.411,1684,PG&E,,CEC,SUBSTATION,300712,Stillwater,60,96019,CA,Shasta County,Shasta Lake,-122.3497752,40.67776349,
-13571606.79,4957777.27,1685,PG&E,,CEC,SUBSTATION,303330,Whitmore,60,96096,CA,Shasta County,Unincorporated,-121.9158181,40.62903386,
-13616560.05,5033916.953,1686,PCORP,,CEC,SUBSTATION,301310,Castella,,96051,CA,Shasta County,Unincorporated,-122.3196401,41.14611102,
-13612808.98,5039644.507,1687,PCORP,25,CEC,SUBSTATION,205362,Crag View,115,96025,CA,Siskiyou County,Unincorporated,-122.2859437,41.18484431,
-13628957.46,5003515.303,1688,PCORP,25,CEC,SUBSTATION,301995,Dog Creek,115,96051,CA,Shasta County,Unincorporated,-122.431008,40.94013301,
-13613342.37,5038667.384,1689,PCORP,,CEC,SUBSTATION,308694,Nutglade,,96025,CA,Shasta County,Unincorporated,-122.2907352,41.17823801,
-13623485.96,5020302.658,1690,PCORP,25,CEC,SUBSTATION,302839,Shotgun Creek,,96051,CA,Shasta County,Unincorporated,-122.3818566,41.05395082,
-13631781.88,5008972.64,1691,Other,,CEC,SUBSTATION,305877,Slate Creek,,96051,CA,Shasta County,Unincorporated,-122.4563801,40.97715517,
-13359305.14,4796610.862,1692,Other,,CEC,SUBSTATION,309299,California,,96126,CA,Sierra County,Unincorporated,-120.0086799,39.52123111,
-13400767.24,4807046.788,1693,Other,,CEC,SUBSTATION,307385,Sierraville,60,96126,CA,Sierra County,Unincorporated,-120.3811403,39.59350924,
-13385387.86,4817823.212,1694,Other,,CEC,SUBSTATION,309393,Loyalton,60,96118,CA,Sierra County,Unincorporated,-120.242985,39.66806657,
-13382597.41,4814652.423,1695,Other,,CEC,SUBSTATION,310073,Sierra Brooks,60,96118,CA,Sierra County,Unincorporated,-120.217918,39.64613762,
-13369994.29,4789277.784,1696,Other,,CEC,SUBSTATION,304052,Stampede Dam,60,33,CA,Sierra County,Unincorporated,-120.1047022,39.47039793,
-13452381.71,4788568.844,1697,PG&E,,CEC,SUBSTATION,309313,Alleghany,60,95910,CA,Sierra County,Unincorporated,-120.8448009,39.46548156,
-13469224.1,4784622.222,1698,PG&E,,CEC,SUBSTATION,307452,Pike City,60,95960,CA,Sierra County,Unincorporated,-120.9960987,39.43810611,
-13623637.89,5076280.358,1699,PCORP,,CEC,SUBSTATION,205367,International Paper,69,96094,CA,Siskiyou County,Unincorporated,-122.3832214,41.4320569,
-13617533.98,5053789.386,1700,Other,,CEC,SUBSTATION,205364,Lake Siskiyou,69,96067,CA,Siskiyou County,Unincorporated,-122.3283891,41.28040267,
-13632643.76,5141154.477,1701,PCORP,,CEC,SUBSTATION,203325,Ager,115,96044,CA,Siskiyou County,Unincorporated,-122.4641226,41.8675152,
-13625428.45,5103744.007,1702,PCORP,,CEC,SUBSTATION,201765,Big Springs,69,96064,CA,Siskiyou County,Unincorporated,-122.3993063,41.61676202,
-13571357.22,5156013.713,1703,PCORP,,CEC,SUBSTATION,203344,Dorris,69,96023,CA,Siskiyou County,Dorris,-121.9135762,41.96684122,
-13675616.18,5102055.225,1704,PCORP,,CEC,SUBSTATION,203317,Fort Jones,69,96032,CA,Siskiyou County,Fort Jones,-122.8501503,41.60541943,
-13653224.75,5117831.767,1705,PCORP,,CEC,SUBSTATION,203319,Greenhorn,69,96097,CA,Siskiyou County,Yreka,-122.6490047,41.71130374,
-13700225.76,5128113.538,1706,PCORP,,CEC,SUBSTATION,203313,Hamburg,69,95568,CA,Siskiyou County,Unincorporated,-123.071222,41.78021618,
-13733769.55,5131596.228,1707,PCORP,,CEC,SUBSTATION,203309,Happy Camp,69,96039,CA,Siskiyou County,Unincorporated,-123.372551,41.80354175,
-13621071.95,5117879.698,1708,PCORP,25,CEC,SUBSTATION,203328,Hart,115,96064,CA,Siskiyou County,Unincorporated,-122.3601712,41.71162517,
-13641086.22,5145711.179,1709,PCORP,,CEC,SUBSTATION,203338,Hornbrook,,96044,CA,Siskiyou County,Unincorporated,-122.5399625,41.89799074,
-13622128.23,5116405.891,1710,PCORP,25,CEC,SUBSTATION,203336,Little Shasta,69,96064,CA,Siskiyou County,Unincorporated,-122.3696599,41.70174113,
-13581505.23,5135813.614,1711,PCORP,,CEC,SUBSTATION,203343,Macdoel,69,96023,CA,Siskiyou County,Unincorporated,-122.0047373,41.83177664,
-13595003.8,5051704.81,1712,PCORP,,CEC,SUBSTATION,205355,Mccloud,69,96057,CA,Siskiyou County,Unincorporated,-122.125997,41.2663287,
-13640692.06,5120178.818,1713,PCORP,,CEC,SUBSTATION,203326,Montague,,96064,CA,Siskiyou County,Montague,-122.5364216,41.72704111,
-13611081.96,5051169.322,1714,PCORP,,CEC,SUBSTATION,205357,Mott,69,96067,CA,Siskiyou County,Dunsmuir,-122.2704296,41.26271288,
-13616803.75,5057382.319,1715,PCORP,,CEC,SUBSTATION,205365,Mt. Shasta,69,96067,CA,Siskiyou County,Unincorporated,-122.3218293,41.30465314,
-13611741,5044945.074,1716,PCORP,,CEC,SUBSTATION,205359,North Dunsmuir,69,96025,CA,Siskiyou County,Unincorporated,-122.2763499,41.22066964,
-13692245.84,5122454.266,1718,PCORP,,CEC,SUBSTATION,203315,Scott Bar,69,96085,CA,Siskiyou County,Unincorporated,-122.9995371,41.74229468,
-13713666.43,5137121.926,1719,PCORP,,CEC,SUBSTATION,203310,Seiad,69,96050,CA,Siskiyou County,Unincorporated,-123.1919616,41.8405331,
-13621519.66,5093607.205,1720,PCORP,25,CEC,SUBSTATION,203333,Shastina,,96064,CA,Siskiyou County,Unincorporated,-122.3641931,41.54864896,
-13607576.15,5051951.263,1721,PCORP,,CEC,SUBSTATION,205356,Snow Brush,69,96067,CA,Siskiyou County,Unincorporated,-122.2389364,41.26799279,
-13532706.96,5149793.311,1722,PCORP,,CEC,SUBSTATION,202614,Tunnel,69,96134,CA,Siskiyou County,Unincorporated,-121.566375,41.92527998,
-13681794.26,5085351.654,1723,PCORP,,CEC,SUBSTATION,203321,Walker Bryan,,96027,CA,Siskiyou County,Unincorporated,-122.905649,41.49312367,
-13624363.57,5076184.571,1724,PCORP,,CEC,SUBSTATION,203331,Weed,115,96094,CA,Siskiyou County,Weed,-122.3897403,41.43141177,
-13621295.65,5079204.125,1725,PCORP,25,CEC,SUBSTATION,203332,Weed Junction,115,96094,CA,Siskiyou County,Unincorporated,-122.3621807,41.45174559,
-13651195.13,5120408.08,1726,PCORP,,CEC,SUBSTATION,203318,Yreka,115,96097,CA,Siskiyou County,Yreka,-122.6307723,41.72857815,
-13673700.15,5067501.785,1727,PCORP,,CEC,SUBSTATION,203322,Yuba,,96014,CA,Siskiyou County,Unincorporated,-122.8329384,41.37290596,
-13557147.07,4701138.996,1728,Other,,CEC,SUBSTATION,301113,Rclm. Dist. 2047,60,95645,CA,Yolo County,Unincorporated,-121.7859242,38.8565124,
-13572365.69,4636556.192,1729,PG&E,15X,CEC,SUBSTATION,309387,Amerigas,230,95688,CA,Solano County,Unincorporated,-121.9226354,38.40329935,
-13579599.71,4585609.077,1730,Other,,CEC,SUBSTATION,303165,GWF 5,60,94565,CA,Contra Costa County,Unincorporated,-121.9876197,38.04375716,
-13574969.07,4583782.538,1731,PG&E,,CEC,SUBSTATION,306606,Shell Chemical,,94565,CA,Contra Costa County,Unincorporated,-121.946022,38.03083399,
-13609617.53,4591510.295,1733,Other,,CEC,SUBSTATION,309932,Mare Island Station H,115,94592,CA,Solano County,Vallejo,-122.2572744,38.08549398,
-13613218.68,4595617.845,1734,Other,,CEC,SUBSTATION,303322,North Mare Island,,94592,CA,Solano County,Vallejo,-122.2896241,38.1145309,
-13573563.83,4617853.804,1735,Other,,CEC,SUBSTATION,304984,Travis Air Force Base,60,94535,CA,Solano County,Fairfield,-121.9333985,38.27151996,
-13577813.48,4624868.383,1736,Other,,CEC,SUBSTATION,303956,Cmf Vacaville,,95687,CA,Solano County,Vacaville,-121.9715738,38.32097366,
-13596271.96,4590856.447,1737,PG&E,,CEC,SUBSTATION,308621,Bahia,230,94510,CA,Solano County,Benicia,-122.1373891,38.08087076,
-13556026.2,4634253.383,1738,PG&E,,CEC,SUBSTATION,310129,Batavia,60,95620,CA,Solano County,Unincorporated,-121.7758553,38.3870864,
-13552943.33,4621381.191,1739,PG&E,,CEC,SUBSTATION,304360,Cache Slough,60,95620,CA,Solano County,Unincorporated,-121.7481614,38.29639272,
-13608657.62,4592271.016,1740,PG&E,,CEC,SUBSTATION,304448,Carquinez,115,94590,CA,Solano County,Vallejo,-122.2486514,38.09087251,Carquinez
-13593490.32,4609975.957,1741,PG&E,,CEC,SUBSTATION,301704,Cordelia,115,94534,CA,Solano County,Fairfield,-122.1124012,38.21593994,
-13561610.49,4642517.114,1742,PG&E,,CEC,SUBSTATION,310403,Dixon,,95620,CA,Solano County,Dixon,-121.8260198,38.44525036,
-13591738.59,4612851.606,1743,Other,,CEC,SUBSTATION,310059,Hale,115,94534,CA,Solano County,Unincorporated,-122.0966651,38.23623323,
-13554115.46,4633922.981,1744,PG&E,,CEC,SUBSTATION,303245,Maine Prairie,60,95620,CA,Solano County,Unincorporated,-121.7586908,38.3847599,
-13602833.16,4588728.285,1745,PG&E,,CEC,SUBSTATION,300532,North Tower,115,94510,CA,Solano County,Vallejo,-122.1963293,38.06582097,
-13577716.89,4619831.177,1746,PG&E,,CEC,SUBSTATION,306191,Peabody,230,94533,CA,Solano County,Fairfield,-121.9707061,38.28546411,Peabody
-13585570.47,4614112.856,1747,PG&E,,CEC,SUBSTATION,305711,Suisun,,94533,CA,Solano County,Fairfield,-122.041256,38.24513201,
-13572159.79,4636253.386,1748,PG&E,15X,CEC,SUBSTATION,303398,Vaca-Dixon & Gc Yard,,95688,CA,Solano County,Unincorporated,-121.9207858,38.40116764,Vaca Dixon
-13578807.26,4629913.867,1749,PG&E,,CEC,SUBSTATION,301279,Vacaville,115,95688,CA,Solano County,Vacaville,-121.980501,38.35652413,
-13575540.12,4652805.677,1750,PG&E,,CEC,SUBSTATION,301701,Winters,60,95694,CA,Solano County,Unincorporated,-121.9511518,38.51760057,
-13676296.14,4665934.407,1751,Other,,CEC,SUBSTATION,302265,City of Healdsburg,60,95448,CA,Sonoma County,Healdsburg,-122.8562585,38.60981761,
-13727016.39,4675980.619,1752,PG&E,,CEC,SUBSTATION,307175,Annapolis,60,95412,CA,Sonoma County,Unincorporated,-123.3118863,38.68030292,
