OBJECTID,Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mile,Length_Feet,TLine_Name,Engineering_ID,Engineering_Name,Structure_Type,Structure_Material,Source,Comments,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID,SHAPE_Length
95,CCSF 115kV,115,115,CCSF,Operational,Single,OH,Other_110_161kV,1,3745.71316149, , , , , ,Digital Globe, ,MTUCK,2008/11/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,{311A5550-C809-472F-ACC1-1E3C15443739},1447.03561725324
96,CCSF 115kV,115,115,CCSF,Operational,Double,OH,Other_110_161kV,41,215292.99587769, , , , , ,Digital Globe, ,MTUCK,2008/11/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,{8E96149F-8CC5-4674-A1E6-87F7B2F3BD8F},83032.976388039
97,CCSF 115kV,115,115,CCSF,Operational,Double,OH,Other_110_161kV,28,149362.62180141, , , , , ,Digital Globe, ,MTUCK,2008/11/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,{A53ECA12-5182-429C-8C1D-202AC29F35B7},57617.4310778203
98,CCSF 115kV,115,115,CCSF,Operational,Double,OH,Other_110_161kV,12,65796.7951357, , , , , ,Digital Globe, ,MTUCK,2008/11/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:24+00,{32989195-7E52-4321-A8AB-3EC6E91CE04F},25363.8976025635
99,CCSF 115kV,115,115,CCSF,Operational,Double,OH,Other_110_161kV,58,304293.60492479, , , , , ,Digital Globe, ,"DWHITEHORN; MTUCK",2009/03/20 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:29+00,{B6BF6B1F-B26E-4FC6-9CFB-1ECC6C0FD7CD},117152.091143704
100,CCSF 115kV,115,115,CCSF,Operational,Single,OH,Other_110_161kV,2,8444.71682716, , , , , ,US TOPO, ,FTHONG,2010/06/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:08+00,{E1421C09-200B-49ED-B406-ED7457FAF373},3265.35371841251
101,CCSF 115kV,115,115,CCSF,Operational,Single,OH,Other_110_161kV,0,2505.89463192, , , , , ,BING, ,FTHONG,2010/06/25 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:12+00,{C19ED600-B748-4533-B6C1-A4F914879258},966.816070772455
102,CCSF 115kV,115,115,CCSF,Operational,Single,OH,Other_110_161kV,0,2477.3741961, , , , , ,BING, ,FTHONG,2010/06/25 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:12+00,{8B46B4B8-5AAA-4B31-A26A-241FCB822BCE},955.83080623858
103,CCSF 115kV,115,115,CCSF,Operational,Single,OH,Other_110_161kV,1,3090.57128027, , , , , ,Google & BING, ,FTHONG,2010/11/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:55+00,{07951F3F-0BD3-49F1-BB53-0C72FE2CCC8D},1190.67397773252
104,CCSF 115kV,115,115,CCSF,Operational,Single,OH,Other_110_161kV,1,3104.81331108, , , , , ,Google & BING, ,FTHONG,2010/11/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:55+00,{E3B5A5BC-826D-42EF-ABF0-3D1B20E93AE4},1195.6794960448
105,ESJ 250kV,250,250,ESJ,Proposed,Single,OH,Other_200_287kV,1,7189.5991827,,,,,,DUDEK,To be operated by fall 2014,FTHONG,2014/06/09 14:56:12+00,SVC_AGIS_SQLADM,2016/04/25 15:29:09+00,{091005F4-F049-4C8A-B4F8-CAAD621335BB},2612.42312420179
106,ESJ 500kV,500,500,ESJ,Proposed,Single,OH,Other_345_500kV,1,3276.76186542,,,,,,DUDEK,To be operated by fall 2014,FTHONG,2014/06/09 14:58:24+00,SVC_AGIS_SQLADM,2016/04/25 15:29:09+00,{718F1419-79E6-4066-9D79-2C734C6A38BE},1190.07864169003
107,IID 230kV,230,230,IID,Operational,Double,OH,IID_230kV,55,289915.16733222, , , , , ,"Digital Globe; ESRI", ,"MTUCK; TDAVID",2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,{CAB28034-CCEF-4E74-9A72-8E69B5432472},105992.490185111
108,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,18,95299.34315812, , , , , ,Digital Globe, ,MTUCK,2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,{7604F922-61CD-4DBC-8683-96A8486A4BF6},34881.1391679044
109,IID 230kV,230,230,IID,Operational,Double,OH,IID_230kV,31,166220.65626082, , , , , ,Digital Globe, ,TDAVID,2008/09/08 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{3A4F9232-0EB5-465D-9443-F779702136EB},60640.0132777093
110,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,25,131803.2425704, , , , , ,Digital Globe,Double circuit tower,TDAVID,2008/09/11 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{3F8C2F87-37E1-4895-996F-93E55B3D1D16},47755.9661998033
111,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,7,38806.75236512, , , , , ,Digital Globe, ,TDAVID,2008/09/11 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{2D824698-101D-4964-A7B9-856B420D809C},14047.7350829022
112,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,17,88935.84737404, , , , , ,Digital Globe, ,TDAVID,2008/09/11 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{4B1DC082-D3FB-4921-8286-DBDC50893FAE},32193.6904107325
113,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,0,1227.73126447, , , , , ,Digital Globe, ,TDAVID,2008/09/11 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{67DDA207-8E49-41AA-A221-0E3B7B5B2D69},446.858847109752
114,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,50,264464.27454088, , , , , ,"Digital Globe; ESRI", ,"MTUCK; TDAVID",2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{3B0EA1C3-37CD-4492-B425-EA783519C9C3},96730.195359834
115,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,76,399787.38721296, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN; TDAVID",2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{FE8BAA2D-E2F3-4768-91AA-9B85384F004D},146028.528529738
116,IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,5,25376.19350226, , , , , ,Digital Globe, ,TDAVID,2008/09/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{0FCA9C1E-D12E-4019-8A6A-49167AD9A240},9182.40599863188
117,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,12,62986.98591395, , , , , ,ESRI, ,TDAVID,2008/09/25 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{60232823-E527-4DB1-B623-42C7BED681AB},22940.2105874661
118,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,6,33299.58454254, , , , , ,ESRI, ,TDAVID,2008/10/01 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{AD4F0C1A-51E4-46A3-95E4-CDFB6587471B},12154.3658788619
119,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,31,163982.40328493, , , , , ,ESRI, ,TDAVID,2008/10/01 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{F52D00C0-454D-4F3D-8FF6-58716ACEACAF},59803.7570864304
120,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,61,321354.85106192, , , , , ,"Digital Globe; NAIP", ,"DWHITEHORN; MTUCK; TDAVID",2008/10/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{D5967244-69BB-4FC2-93AD-31B6BBE78AF7},117391.780839143
121,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,27,141836.94479939, , , , , ,Digital Globe, ,"TDAVID; AKOZHEVNIKOV",2008/10/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{534BCC11-E256-4344-A574-C2EC366B9B89},51556.7098549329
122,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,7842.54927991, , , , , ,Digital Globe, ,"TDAVID; AKOZHEVNIKOV",2008/10/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{179EE894-3655-4D80-BC38-86FB10FCBB90},2837.97586252384
123,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,32,169982.27593512, , , , , ,Digital Globe, ,TDAVID,2008/10/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{AB30B0D6-99F7-4A3D-A745-8D488A8F9D03},61486.9624268847
124,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,5,24864.96346031, , , , , ,Digital Globe, ,"TDAVID; AKOZHEVNIKOV",2008/10/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{5A24A4F5-DCFA-4073-A73B-FFB5323DE918},9021.14491199576
125,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,2,11919.14472894, , , , , ,Digital Globe, ,"TDAVID; AKOZHEVNIKOV",2008/10/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{75904289-4297-4665-810F-2F82CEE6AAB8},4314.36429022339
126,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,37,196309.83584629, , , , , ,Digital Globe, ,"TDAVID; AKOZHEVNIKOV",2008/10/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{87F60ABC-591A-4926-A0B3-125B6A816C98},71038.7018065858
127,IID 161kV,161,161,IID,Operational,Single,OH,IID_161kV,1,5119.22596273, , , , , ,Digital Globe, ,"TDAVID; AKOZHEVNIKOV",2008/10/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{81FF3AB5-F107-4A5A-9176-540274DBCEB2},1863.68781914275
128,IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,5,28812.80849355, , , , , ,Digital Globe, ,"TDAVID; DWHITEHORN",2008/10/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{DD1261FA-967F-451D-859F-726C5EB23AF3},10488.5871114794
129,IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,15,76977.38991445, , , , , ,Digital Globe, ,TDAVID,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{C663DDF0-C75A-427F-B2F6-58128B2F84A3},27881.9808347713
130,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,0,341.66703859, , , , , ,ESRI, ,DWHITEHORN,2008/10/30 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,{07C97FE4-2FF4-4AD2-BBBA-2AFF3DE95BFD},125.362018997503
131,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,20,107327.79743897, , , , , ,Digital Globe, ,DWHITEHORN,2008/11/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,{C9D90809-7F94-4B43-AA6A-21C65FE8284E},39430.0324235226
132,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,8,40530.27863822, , , , , ,Digital Globe, ,DWHITEHORN,2008/12/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,{C778BAB1-CDB8-481C-A941-C68EDF63F108},14877.1152912326
133,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,6730.91842401, , , , , ,NAIP,Can't see where lines continues,AKOZHEVNIKOV,2008/12/18 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:24+00,{691F319E-DA4E-4C0D-8784-00B0138DD189},2447.33366784708
134,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,5,28357.90918936, , , , , ,Digital Globe, ,AKOZHEVNIKOV,2008/12/18 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:24+00,{1054122B-A49E-4A84-83A2-1E1CB3123123},10247.9101252922
135,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,6,29435.88341154, , , , , ,Digital Globe, ,AKOZHEVNIKOV,2008/12/18 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:24+00,{3556AA31-ECBF-4005-913B-C863DD36F35A},10637.1690571062
136,IID 161kV,161,161,IID,Operational,Double,OH,IID_161kV,1,5064.25122501, , , , , ,Digital Globe, ,MTUCK,2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:47+00,{F3424B8D-7B8D-47A2-848D-BEE091C1C6DF},1854.26589840689
137,IID 161kV,161,161,IID,Operational,Double,OH,IID_161kV,2,13046.3351845, , , , , ,Digital Globe, ,MTUCK,2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:47+00,{710800F7-3529-48B6-B64A-C307DD34AEA4},4772.12732634914
138,IID 161kV,161,161,IID,Operational,Double,OH,IID_161kV,2,12963.65135568, , , , , ,Digital Globe, ,MTUCK,2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:47+00,{80EE9FDC-8C8A-48ED-9E7D-198DAA2E9010},4741.81828206609
139,IID 230kV,230,230,IID,Operational,Double,OH,IID_230kV,20,105364.7859533,Additional IID Path 42, , , , ,Digital Globe, ,MTUCK,2008/09/10 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:48+00,{D57CEB50-4376-45C7-AAF8-F9727540DCE3},37335.1568034838
140,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,11,60138.06448255, , , , , ,US TOPO, ,FTHONG,2010/07/09 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:14+00,{08A1F048-148B-4767-931D-39665AB6DD08},22001.2716688532
141,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,7,36903.68399997, , , , , ,US TOPO, ,FTHONG,2010/07/09 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:14+00,{985F958D-AB71-4F62-A26D-A3B65D2844E3},13486.3974544404
142,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,9896.47988405, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{91733801-E53C-46E4-933E-1DA51528DCAD},3640.84641201825
143,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,8,43136.27253513, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{79F52ACC-D889-427D-8739-27BE025BE2BA},15828.0132245668
144,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,4,21094.80720328, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{7E9590B4-D35C-4B16-A334-97850697B423},7744.85927128454
145,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,6409.41094205, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{C52CF5C4-C8FC-4AA4-9768-58DFC054BC28},2357.10344583192
146,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,12870.01246859, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{53485C2A-38F2-479C-A013-799DEBF8D5F3},4727.93637193687
147,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,13194.52613119, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{9B4E9336-5461-4532-9107-8708901357EC},4837.51487585825
148,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,4,20718.73550004, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{0EF8A00D-7AA3-4BA7-80C8-38157DED0BF9},7592.71421098886
149,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,8757.80040448, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{4E9700C6-E9EB-4BDC-9ACE-E5BDD3A40C70},3220.65530974629
150,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,7912.48928346, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{F83C646F-E931-4B3A-8A5F-5C05146723A2},2900.86222718298
151,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,4,18508.32951446, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{23A7496D-C97C-4EB3-9D5C-800AC8E8A7DE},6776.76426769047
152,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,3295.14891942, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{76487C90-A13B-42BB-ABBF-91C5588EA0FD},1212.4716391344
153,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,3511.67372509, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{A268D74D-5D9E-4E60-997E-246E43F950A7},1291.67633020183
154,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,9732.57264562, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{C1511834-B992-4FAD-ADFF-437662FC5D35},3578.57479256276
155,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,4,20435.4442017, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{243ED2F5-1BEA-4378-A327-9AF5334411C1},7503.12496765397
156,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,10779.40465034, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:33+00,{8B695181-EB7A-4942-9A80-419384ADC6E2},3945.44932190715
157,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,10502.24585941, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{2BDD0DF4-4E33-47C7-9447-3614CB13A96A},3853.14406121944
158,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,11912.4159278, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{64AA99B5-18F3-4011-B3D6-6555517B4897},4377.95837261784
159,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,3,15888.70118467, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{964CCF06-6602-4BDA-9CF7-03BD7B014A6B},5832.25263176424
160,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,4,23326.46714878, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{ECD8D45A-8749-4CCF-BEF2-0D88DA9C6505},8558.54661281249
161,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,22,116468.08366124, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{59845C74-E1EC-4821-BFF6-B1563904FE07},42705.6078641706
162,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,3,15044.58907384, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{15420595-723D-435B-95C9-6A6FF63673BA},5522.6169598445
163,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,5946.47191328, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{05DA49BD-DFC8-430D-82EC-D6CF1B17E2A0},2178.90953239053
164,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,8831.22207735, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{92928589-957A-427F-8836-5E454752A623},3229.41981732484
165,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,7914.52132736, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{35A61D3C-3491-45F1-A954-7CE568084DAC},2889.53904424113
166,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,3,16146.92482569, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{04346718-AB92-40A4-91FD-E9CD13946EA9},5929.35842813337
167,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,4,18746.75706045, , , , , ,Google & BING & ESRI, ,FTHONG,2010/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:34+00,{5986505D-B3F6-465B-9B18-9576C2E501DE},6855.0654983645
168,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,10,53951.67697427, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{99043FEB-9828-4B41-8509-8F2482201C32},19741.2776671844
169,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,3629.50209027, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{C91C2159-77A8-42AC-9CD4-4CA8F954D9F9},1323.64333050037
170,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,4,20875.42169923, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{4B8FED63-6B6E-4753-B659-52040A819633},7586.77531261379
171,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,5,26904.38188472, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{E040F74C-14D8-4EBC-9571-CFEE34B89770},9736.14879300241
172,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,8266.80673777, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{E14B5ABB-BA8A-4E0B-B49E-733F4E6E4773},3005.20271725792
173,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,3,15874.18512567, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{FFCF5155-C432-4B64-A4CB-D313E785DA71},5750.37474677482
174,IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,7,38192.21080929, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{B31E7E92-7B2F-4FFB-A594-E64469F80949},13823.2940688543
175,IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,2,11344.94752601, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{1483732D-5688-4287-A761-A731F03462E4},4131.22030039206
176,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,0,2306.49729458, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{CD27173C-353B-4484-848A-935A7F6090DB},837.967581420769
177,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,6934.18449653, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{CED4AAB6-70A8-46B5-A67D-5D9E736E051C},2514.39199622506
178,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,14,72496.87909162, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{462E03B3-C608-45DC-B305-4E91706EAA83},26397.2686276185
179,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,1,3475.78460062, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{BAC426E3-62DC-4D3D-AA35-9E3D3C8DA9FE},1266.66933979425
180,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,2,9596.65593896, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{1B69DA97-E801-47A9-8FB0-5B9564189D77},3484.1534118038
181,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,3,16431.37078435, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{527EFAC2-6D82-4816-BC91-7ED5CFDBD4CC},5984.29692294031
182,IID 92kV,92,92,IID,Operational,Single,OH,IID_34.5_92kV,0,1511.29964761, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{5AF58070-C845-41DA-A5EE-BEE80636F658},550.824786850167
183,IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,14,74851.51615289, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{F16CCE65-D0B3-4F13-BEB1-085805397304},27165.8383265443
184,IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,3,14010.2191404, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:44+00,{0B07A6AA-F0C8-401E-BE24-A9FF530E31BE},5101.39611483886
